epoch,train_data,wave,gauge,ic,bdry,val_data,best_val,phys_w,bad,epoch_sec,unix_ts
372,1.710939e-03,2.858433e+02,5.477525e-02,3.361808e-06,3.350861e-01,1.771732e-03,1.746794e-03,0.0000,1,298.8,1781920142
373,1.706527e-03,2.880290e+02,5.401883e-02,3.502804e-06,3.349611e-01,1.774821e-03,1.746794e-03,0.0000,2,298.6,1781920440
374,1.706405e-03,2.888520e+02,5.379411e-02,3.326569e-06,3.341572e-01,1.751005e-03,1.746794e-03,0.0000,3,298.7,1781920739
375,1.706189e-03,2.885988e+02,5.447867e-02,3.552206e-06,3.343455e-01,1.782740e-03,1.746794e-03,0.0000,4,298.8,1781921038
376,1.697808e-03,2.884194e+02,5.464741e-02,3.611906e-06,3.355867e-01,1.766914e-03,1.746794e-03,0.0000,5,298.7,1781921337
377,1.693385e-03,2.893081e+02,5.368598e-02,3.456056e-06,3.350968e-01,1.744720e-03,1.744720e-03,0.0000,0,298.7,1781921635
378,1.686517e-03,2.886731e+02,5.499100e-02,3.519001e-06,3.342634e-01,1.752178e-03,1.744720e-03,0.0000,1,298.3,1781921934
379,1.682269e-03,2.898129e+02,5.441747e-02,3.422821e-06,3.362617e-01,1.729573e-03,1.729573e-03,0.0000,0,298.7,1781922232
380,1.672936e-03,2.842419e+02,5.437767e-02,3.439943e-06,3.336014e-01,1.733809e-03,1.729573e-03,0.0000,1,298.7,1781922531
381,1.672900e-03,2.876606e+02,5.401671e-02,3.565007e-06,3.335323e-01,1.732135e-03,1.729573e-03,0.0000,2,298.7,1781922830
382,1.669859e-03,2.864755e+02,5.392060e-02,3.429759e-06,3.347537e-01,1.733574e-03,1.729573e-03,0.0000,3,298.8,1781923129
383,1.667232e-03,2.857818e+02,5.528926e-02,3.503931e-06,3.352697e-01,1.710867e-03,1.710867e-03,0.0000,0,298.7,1781923427
384,1.669316e-03,2.876483e+02,5.489716e-02,3.479703e-06,3.349301e-01,1.717862e-03,1.710867e-03,0.0000,1,298.7,1781923726
385,1.665326e-03,2.897618e+02,5.513931e-02,3.502831e-06,3.348034e-01,1.714841e-03,1.710867e-03,0.0000,2,298.6,1781924025
386,1.665093e-03,2.879382e+02,5.554070e-02,3.399746e-06,3.327212e-01,1.702016e-03,1.702016e-03,0.0000,0,298.7,1781924323
387,1.661605e-03,2.859339e+02,5.419619e-02,3.379207e-06,3.340259e-01,1.706072e-03,1.702016e-03,0.0000,1,298.7,1781924622
388,1.661500e-03,2.855338e+02,5.536597e-02,3.493115e-06,3.353798e-01,1.737400e-03,1.702016e-03,0.0000,2,298.6,1781924921
389,1.656546e-03,2.863610e+02,5.521459e-02,3.598108e-06,3.344988e-01,1.734235e-03,1.702016e-03,0.0000,3,298.7,1781925219
390,1.652125e-03,2.882241e+02,5.672838e-02,3.552518e-06,3.338635e-01,1.718747e-03,1.702016e-03,0.0000,4,298.7,1781925518
391,1.648643e-03,2.853258e+02,5.492370e-02,3.432056e-06,3.339892e-01,1.714934e-03,1.702016e-03,0.0000,5,298.7,1781925817
392,1.641810e-03,2.863644e+02,5.507279e-02,3.145791e-06,3.364711e-01,1.695327e-03,1.695327e-03,0.0000,0,298.7,1781926116
393,1.634895e-03,2.874780e+02,5.544723e-02,3.501479e-06,3.334847e-01,1.669807e-03,1.669807e-03,0.0000,0,298.8,1781926414
394,1.630042e-03,2.846622e+02,5.509879e-02,3.453587e-06,3.347226e-01,1.692651e-03,1.669807e-03,0.0000,1,298.7,1781926713
395,1.625630e-03,2.862546e+02,5.579326e-02,3.477539e-06,3.354146e-01,1.689051e-03,1.669807e-03,0.0000,2,298.8,1781927012
396,1.626472e-03,2.879846e+02,5.523714e-02,3.510536e-06,3.352936e-01,1.692130e-03,1.669807e-03,0.0000,3,298.7,1781927311
397,1.629238e-03,2.903807e+02,5.575283e-02,3.522285e-06,3.357874e-01,1.727106e-03,1.669807e-03,0.0000,4,298.7,1781927609
398,1.630543e-03,2.882204e+02,5.555523e-02,3.583928e-06,3.350241e-01,1.698812e-03,1.669807e-03,0.0000,5,298.7,1781927908
399,1.626252e-03,2.866269e+02,5.469175e-02,3.359411e-06,3.365151e-01,1.689361e-03,1.669807e-03,0.0000,6,298.7,1781928207
400,1.622928e-03,2.870454e+02,5.496915e-02,3.493399e-06,3.349474e-01,1.681984e-03,1.669807e-03,0.0000,7,298.7,1781928505
401,1.622540e-03,2.874270e+02,5.484128e-02,3.408300e-06,3.342048e-01,1.679040e-03,1.669807e-03,0.0000,8,298.7,1781928804
402,1.622689e-03,2.906899e+02,5.433366e-02,3.373193e-06,3.351398e-01,1.677814e-03,1.669807e-03,0.0000,9,298.8,1781929103
403,1.616577e-03,2.887764e+02,5.619592e-02,3.511682e-06,3.355263e-01,1.656611e-03,1.656611e-03,0.0000,0,298.7,1781929402
404,1.618109e-03,2.887396e+02,5.618342e-02,3.376000e-06,3.345979e-01,1.668268e-03,1.656611e-03,0.0000,1,298.7,1781929700
405,1.616414e-03,2.900533e+02,5.761629e-02,3.298989e-06,3.347347e-01,1.677858e-03,1.656611e-03,0.0000,2,298.7,1781929999
406,1.616756e-03,2.869615e+02,5.551394e-02,3.619950e-06,3.352821e-01,1.711354e-03,1.656611e-03,0.0000,3,298.7,1781930298
407,1.614606e-03,2.898432e+02,5.725078e-02,3.713212e-06,3.353714e-01,1.672597e-03,1.656611e-03,0.0000,4,298.7,1781930597
408,1.614500e-03,2.879343e+02,5.666641e-02,3.591255e-06,3.347155e-01,1.696051e-03,1.656611e-03,0.0000,5,298.8,1781930895
409,1.610205e-03,2.878576e+02,5.644568e-02,3.354907e-06,3.348626e-01,1.656948e-03,1.656611e-03,0.0000,6,298.8,1781931194
410,1.607620e-03,2.878405e+02,5.694019e-02,3.514753e-06,3.355640e-01,1.677727e-03,1.656611e-03,0.0000,7,298.8,1781931493
411,1.606972e-03,2.877621e+02,5.664146e-02,3.642862e-06,3.356753e-01,1.705546e-03,1.656611e-03,0.0000,8,298.7,1781931792
412,1.607111e-03,2.890567e+02,5.647936e-02,3.505489e-06,3.342965e-01,1.673995e-03,1.656611e-03,0.0000,9,298.8,1781932090
413,1.608902e-03,2.845304e+02,5.647590e-02,3.635182e-06,3.358363e-01,1.688765e-03,1.656611e-03,0.0000,10,298.8,1781932389
414,1.611011e-03,2.837967e+02,5.573360e-02,3.567503e-06,3.340237e-01,1.658254e-03,1.656611e-03,0.0000,11,298.8,1781932688
415,1.615439e-03,2.847672e+02,5.455028e-02,3.608563e-06,3.364890e-01,1.674022e-03,1.656611e-03,0.0000,12,298.7,1781932987
416,1.618756e-03,2.888769e+02,5.570604e-02,3.527090e-06,3.339643e-01,1.639019e-03,1.639019e-03,0.0000,0,298.7,1781933285
417,1.608178e-03,2.855621e+02,5.444752e-02,3.444517e-06,3.358309e-01,1.669653e-03,1.639019e-03,0.0000,1,298.3,1781933584
418,1.607677e-03,2.879288e+02,5.542791e-02,3.515957e-06,3.360076e-01,1.654849e-03,1.639019e-03,0.0000,2,298.7,1781933882
419,1.605091e-03,2.870758e+02,5.565799e-02,3.464072e-06,3.348141e-01,1.648133e-03,1.639019e-03,0.0000,3,298.7,1781934181
420,1.599261e-03,2.865807e+02,5.601360e-02,3.701540e-06,3.339414e-01,1.636453e-03,1.636453e-03,0.0000,0,298.8,1781934480
421,1.597336e-03,2.853219e+02,5.521839e-02,3.511221e-06,3.350115e-01,1.665338e-03,1.636453e-03,0.0000,1,298.8,1781934779
422,1.596784e-03,2.879561e+02,5.652440e-02,3.550066e-06,3.361983e-01,1.669231e-03,1.636453e-03,0.0000,2,298.7,1781935077
423,1.598842e-03,2.909882e+02,5.654521e-02,3.409238e-06,3.346333e-01,1.651284e-03,1.636453e-03,0.0000,3,298.7,1781935376
424,1.596524e-03,2.871889e+02,5.617891e-02,3.461945e-06,3.345833e-01,1.660829e-03,1.636453e-03,0.0000,4,298.8,1781935675
425,1.595109e-03,2.892334e+02,5.570770e-02,3.641304e-06,3.360825e-01,1.641361e-03,1.636453e-03,0.0000,5,298.7,1781935973
426,1.596801e-03,2.894845e+02,5.489431e-02,3.447232e-06,3.342549e-01,1.644210e-03,1.636453e-03,0.0000,6,298.7,1781936272
427,1.601773e-03,2.892890e+02,5.449918e-02,3.467036e-06,3.339907e-01,1.681885e-03,1.636453e-03,0.0000,7,298.7,1781936571
428,1.601887e-03,2.862700e+02,5.329799e-02,3.546971e-06,3.353098e-01,1.670451e-03,1.636453e-03,0.0000,8,298.7,1781936870
429,1.601570e-03,2.897647e+02,5.417366e-02,3.511488e-06,3.343674e-01,1.663392e-03,1.636453e-03,0.0000,9,298.8,1781937168
430,1.597662e-03,2.867596e+02,5.545836e-02,3.495302e-06,3.351044e-01,1.675166e-03,1.636453e-03,0.0000,10,298.7,1781937467
431,1.598939e-03,2.870994e+02,5.400083e-02,3.666864e-06,3.338553e-01,1.692069e-03,1.636453e-03,0.0000,11,298.7,1781937766
432,1.596208e-03,2.871259e+02,5.389301e-02,3.514417e-06,3.362016e-01,1.661265e-03,1.636453e-03,0.0000,12,298.7,1781938065
433,1.592830e-03,2.907054e+02,5.421253e-02,3.446774e-06,3.359006e-01,1.647478e-03,1.636453e-03,0.0000,13,298.7,1781938363
434,1.593062e-03,2.870249e+02,5.337505e-02,3.462605e-06,3.347881e-01,1.667382e-03,1.636453e-03,0.0000,14,298.8,1781938662
435,1.590290e-03,2.859480e+02,5.410766e-02,3.352582e-06,3.357629e-01,1.622149e-03,1.622149e-03,0.0000,0,298.8,1781938961
436,1.587428e-03,2.880707e+02,5.457178e-02,3.385225e-06,3.335265e-01,1.648639e-03,1.622149e-03,0.0000,1,298.7,1781939260
437,1.590592e-03,2.873094e+02,5.530097e-02,3.412476e-06,3.336437e-01,1.630396e-03,1.622149e-03,0.0000,2,298.8,1781939558
438,1.587612e-03,2.871914e+02,5.532958e-02,3.519904e-06,3.363415e-01,1.639018e-03,1.622149e-03,0.0000,3,298.8,1781939857
439,1.588678e-03,2.888128e+02,5.529433e-02,3.263893e-06,3.360013e-01,1.649444e-03,1.622149e-03,0.0000,4,298.7,1781940156
440,1.585190e-03,2.879763e+02,5.425241e-02,3.484309e-06,3.334501e-01,1.645237e-03,1.622149e-03,0.0000,5,298.7,1781940455
441,1.583635e-03,2.861381e+02,5.482371e-02,3.614630e-06,3.352363e-01,1.663019e-03,1.622149e-03,0.0000,6,298.7,1781940753
442,1.580065e-03,2.886312e+02,5.509749e-02,3.710926e-06,3.340806e-01,1.642874e-03,1.622149e-03,0.0000,7,298.7,1781941052
443,1.582718e-03,2.911578e+02,5.602649e-02,3.361318e-06,3.354522e-01,1.636504e-03,1.622149e-03,0.0000,8,298.7,1781941351
444,1.582748e-03,2.894476e+02,5.515084e-02,3.554055e-06,3.345206e-01,1.618635e-03,1.618635e-03,0.0000,0,298.8,1781941649
445,1.582665e-03,2.918912e+02,5.494576e-02,3.463589e-06,3.360350e-01,1.618759e-03,1.618635e-03,0.0000,1,298.7,1781941948
446,1.583183e-03,2.889228e+02,5.514824e-02,3.486890e-06,3.356069e-01,1.639428e-03,1.618635e-03,0.0000,2,298.7,1781942247
447,1.578072e-03,2.917014e+02,5.489172e-02,3.558406e-06,3.351354e-01,1.629612e-03,1.618635e-03,0.0000,3,298.7,1781942546
448,1.575795e-03,2.933419e+02,5.439630e-02,3.576064e-06,3.347168e-01,1.640620e-03,1.618635e-03,0.0000,4,298.7,1781942844
449,1.570704e-03,2.902448e+02,5.487648e-02,3.465657e-06,3.345043e-01,1.646021e-03,1.618635e-03,0.0000,5,298.7,1781943143
450,1.566855e-03,2.932696e+02,5.547357e-02,3.789975e-06,3.338292e-01,1.605414e-03,1.605414e-03,0.0000,0,298.7,1781943442
451,1.562459e-03,2.921108e+02,5.533598e-02,3.496290e-06,3.333150e-01,1.638802e-03,1.605414e-03,0.0000,1,298.7,1781943740
452,1.562382e-03,2.926687e+02,5.570225e-02,3.610515e-06,3.355823e-01,1.604282e-03,1.604282e-03,0.0000,0,298.7,1781944039
453,1.556670e-03,2.903082e+02,5.616289e-02,3.458288e-06,3.336673e-01,1.646982e-03,1.604282e-03,0.0000,1,298.7,1781944338
454,1.550214e-03,2.907140e+02,5.649764e-02,3.562440e-06,3.340548e-01,1.603061e-03,1.603061e-03,0.0000,0,298.7,1781944637
455,1.546787e-03,2.902930e+02,5.579269e-02,3.432015e-06,3.352362e-01,1.608704e-03,1.603061e-03,0.0000,1,298.7,1781944935
456,1.543657e-03,2.926156e+02,5.650092e-02,3.503228e-06,3.344710e-01,1.587005e-03,1.587005e-03,0.0000,0,298.4,1781945234
457,1.542905e-03,2.927850e+02,5.622415e-02,3.433760e-06,3.347999e-01,1.584813e-03,1.584813e-03,0.0000,0,298.7,1781945532
458,1.539327e-03,2.928771e+02,5.603012e-02,3.556841e-06,3.347839e-01,1.586724e-03,1.584813e-03,0.0000,1,298.7,1781945831
459,1.536852e-03,2.930106e+02,5.586982e-02,3.521729e-06,3.333494e-01,1.606923e-03,1.584813e-03,0.0000,2,298.7,1781946130
460,1.535610e-03,2.944461e+02,5.593988e-02,3.433666e-06,3.360094e-01,1.616753e-03,1.584813e-03,0.0000,3,298.7,1781946429
461,1.531105e-03,2.934864e+02,5.640265e-02,3.549491e-06,3.345797e-01,1.585204e-03,1.584813e-03,0.0000,4,298.6,1781946727
462,1.528356e-03,2.941674e+02,5.555553e-02,3.456596e-06,3.340883e-01,1.584747e-03,1.584747e-03,0.0000,0,298.7,1781947026
463,1.522187e-03,2.925073e+02,5.740069e-02,3.467596e-06,3.356324e-01,1.556774e-03,1.556774e-03,0.0000,0,298.7,1781947325
464,1.516321e-03,2.919040e+02,5.711520e-02,3.596434e-06,3.339855e-01,1.563158e-03,1.556774e-03,0.0000,1,298.7,1781947623
465,1.514907e-03,2.927490e+02,5.742451e-02,3.481524e-06,3.338182e-01,1.563541e-03,1.556774e-03,0.0000,2,298.6,1781947922
466,1.509127e-03,2.913689e+02,5.677176e-02,3.419005e-06,3.352174e-01,1.556407e-03,1.556407e-03,0.0000,0,298.6,1781948220
467,1.508396e-03,2.931913e+02,5.773630e-02,3.686279e-06,3.344689e-01,1.560773e-03,1.556407e-03,0.0000,1,298.6,1781948519
468,1.504580e-03,2.919720e+02,5.697841e-02,3.573297e-06,3.345360e-01,1.551184e-03,1.551184e-03,0.0000,0,298.6,1781948818
469,1.506775e-03,2.917104e+02,5.596750e-02,3.524264e-06,3.359908e-01,1.579501e-03,1.551184e-03,0.0000,1,298.6,1781949116
470,1.506313e-03,2.916962e+02,5.660786e-02,3.641359e-06,3.332238e-01,1.582887e-03,1.551184e-03,0.0000,2,298.7,1781949415
471,1.510452e-03,2.908232e+02,5.711199e-02,3.614730e-06,3.342955e-01,1.545413e-03,1.545413e-03,0.0000,0,298.7,1781949714
472,1.509314e-03,2.929663e+02,5.562875e-02,3.467560e-06,3.334593e-01,1.565633e-03,1.545413e-03,0.0000,1,298.7,1781950012
473,1.515085e-03,2.924831e+02,5.691250e-02,3.460831e-06,3.353570e-01,1.565283e-03,1.545413e-03,0.0000,2,298.7,1781950311
474,1.511703e-03,2.897097e+02,5.706625e-02,3.525840e-06,3.339674e-01,1.545056e-03,1.545056e-03,0.0000,0,298.7,1781950610
475,1.512542e-03,2.942214e+02,5.557963e-02,3.545164e-06,3.353756e-01,1.533906e-03,1.533906e-03,0.0000,0,298.6,1781950908
476,1.507782e-03,2.908284e+02,5.625503e-02,3.578009e-06,3.342261e-01,1.560198e-03,1.533906e-03,0.0000,1,298.7,1781951207
477,1.505748e-03,2.927148e+02,5.627127e-02,3.554071e-06,3.352454e-01,1.545649e-03,1.533906e-03,0.0000,2,298.8,1781951506
478,1.507883e-03,2.915680e+02,5.622481e-02,3.603735e-06,3.345073e-01,1.544687e-03,1.533906e-03,0.0000,3,298.8,1781951805
479,1.511362e-03,2.909383e+02,5.736521e-02,3.326545e-06,3.343542e-01,1.562354e-03,1.533906e-03,0.0000,4,298.8,1781952103
480,1.507121e-03,2.908765e+02,5.720703e-02,3.645887e-06,3.329334e-01,1.537417e-03,1.533906e-03,0.0000,5,298.8,1781952402
481,1.503544e-03,2.890679e+02,5.693450e-02,3.528188e-06,3.346863e-01,1.572036e-03,1.533906e-03,0.0000,6,298.8,1781952701
482,1.503310e-03,2.891672e+02,5.625683e-02,3.531381e-06,3.350176e-01,1.552370e-03,1.533906e-03,0.0000,7,298.8,1781953000
483,1.500617e-03,2.916111e+02,5.742738e-02,3.591116e-06,3.342982e-01,1.554579e-03,1.533906e-03,0.0000,8,298.8,1781953299
484,1.512963e-03,2.888805e+02,5.693177e-02,3.538321e-06,3.371744e-01,1.581634e-03,1.533906e-03,0.0000,9,298.8,1781953598
485,1.509972e-03,2.929577e+02,5.742914e-02,3.497685e-06,3.350855e-01,1.551769e-03,1.533906e-03,0.0000,10,298.8,1781953896
486,1.507042e-03,2.932334e+02,5.863507e-02,3.453517e-06,3.351086e-01,1.548404e-03,1.533906e-03,0.0000,11,298.8,1781954195
487,1.508366e-03,2.910582e+02,5.794970e-02,3.423088e-06,3.352546e-01,1.563588e-03,1.533906e-03,0.0000,12,298.8,1781954494
488,1.505123e-03,2.914492e+02,5.635736e-02,3.560802e-06,3.337175e-01,1.557366e-03,1.533906e-03,0.0000,13,298.7,1781954793
489,1.506923e-03,2.919801e+02,5.773529e-02,3.488729e-06,3.359876e-01,1.547643e-03,1.533906e-03,0.0000,14,298.6,1781955091
490,1.504131e-03,2.901629e+02,5.794163e-02,3.486127e-06,3.342881e-01,1.534727e-03,1.533906e-03,0.0000,15,298.6,1781955390
491,1.501176e-03,2.910243e+02,5.818852e-02,3.595949e-06,3.350517e-01,1.576184e-03,1.533906e-03,0.0000,16,298.6,1781955689
492,1.451828e-03,2.913533e+02,5.848379e-02,3.494769e-06,3.348277e-01,1.510607e-03,1.510607e-03,0.0000,0,298.6,1781955987
493,1.449352e-03,2.891033e+02,5.790509e-02,3.562521e-06,3.350919e-01,1.506926e-03,1.506926e-03,0.0000,0,298.7,1781956286
494,1.440382e-03,2.912294e+02,5.849952e-02,3.453459e-06,3.343500e-01,1.482615e-03,1.482615e-03,0.0000,0,298.7,1781956584
495,1.440091e-03,2.910871e+02,5.890863e-02,3.548615e-06,3.344922e-01,1.507755e-03,1.482615e-03,0.0000,1,298.6,1781956883
496,1.438310e-03,2.894475e+02,5.900304e-02,3.553050e-06,3.346290e-01,1.502580e-03,1.482615e-03,0.0000,2,298.3,1781957181
497,1.436677e-03,2.912671e+02,5.852200e-02,3.442998e-06,3.348323e-01,1.514170e-03,1.482615e-03,0.0000,3,298.6,1781957480
498,1.438282e-03,2.923914e+02,5.820511e-02,3.605484e-06,3.347181e-01,1.481293e-03,1.481293e-03,0.0000,0,298.6,1781957779
499,1.434183e-03,2.898274e+02,5.827769e-02,3.528654e-06,3.339753e-01,1.494185e-03,1.481293e-03,0.0000,1,298.6,1781958077
500,1.434000e-03,2.896359e+02,5.860470e-02,3.502473e-06,3.346706e-01,1.472848e-03,1.472848e-03,0.0000,0,298.7,1781958376
501,1.434714e-03,2.902115e+02,5.803171e-02,3.550272e-06,3.343138e-01,1.490498e-03,1.472848e-03,0.0000,1,298.8,1781958675
502,1.428543e-03,2.886470e+02,5.863359e-02,3.392505e-06,3.357855e-01,1.479186e-03,1.472848e-03,0.0000,2,298.8,1781958974
503,1.425347e-03,2.892653e+02,5.868192e-02,3.501881e-06,3.341659e-01,1.499957e-03,1.472848e-03,0.0000,3,298.6,1781959272
504,1.426421e-03,2.904282e+02,5.853311e-02,3.494839e-06,3.344020e-01,1.496753e-03,1.472848e-03,0.0000,4,298.7,1781959571
505,1.423162e-03,2.919564e+02,5.765004e-02,3.500229e-06,3.356032e-01,1.488792e-03,1.472848e-03,0.0000,5,298.7,1781959869
506,1.423274e-03,2.928972e+02,5.846612e-02,3.555904e-06,3.342470e-01,1.466744e-03,1.466744e-03,0.0000,0,298.6,1781960168
507,1.418243e-03,2.927349e+02,5.885454e-02,3.548873e-06,3.355019e-01,1.465942e-03,1.465942e-03,0.0000,0,298.7,1781960467
508,1.416302e-03,2.913519e+02,5.853270e-02,3.403938e-06,3.353131e-01,1.469518e-03,1.465942e-03,0.0000,1,298.6,1781960765
509,1.414250e-03,2.904202e+02,5.831257e-02,3.579012e-06,3.341518e-01,1.475674e-03,1.465942e-03,0.0000,2,298.6,1781961064
510,1.410171e-03,2.923986e+02,5.898213e-02,3.532493e-06,3.356282e-01,1.458625e-03,1.458625e-03,0.0000,0,298.7,1781961363
511,1.409251e-03,2.925485e+02,5.861863e-02,3.728180e-06,3.342424e-01,1.461310e-03,1.458625e-03,0.0000,1,298.7,1781961661
512,1.406568e-03,2.924869e+02,5.891205e-02,3.458458e-06,3.344142e-01,1.457052e-03,1.457052e-03,0.0000,0,298.8,1781961960
513,1.407124e-03,2.915617e+02,5.907071e-02,3.496264e-06,3.339325e-01,1.468371e-03,1.457052e-03,0.0000,1,298.8,1781962259
514,1.407142e-03,2.905965e+02,5.882269e-02,3.647145e-06,3.354648e-01,1.471377e-03,1.457052e-03,0.0000,2,298.8,1781962558
515,1.406292e-03,2.941782e+02,5.876164e-02,3.600533e-06,3.342787e-01,1.455660e-03,1.455660e-03,0.0000,0,298.8,1781962857
516,1.404065e-03,2.922740e+02,5.883719e-02,3.496865e-06,3.342467e-01,1.458331e-03,1.455660e-03,0.0000,1,298.8,1781963155
517,1.406918e-03,2.945174e+02,5.882766e-02,3.545137e-06,3.340844e-01,1.458385e-03,1.455660e-03,0.0000,2,298.7,1781963454
518,1.403496e-03,2.930768e+02,5.845596e-02,3.597696e-06,3.357278e-01,1.462331e-03,1.455660e-03,0.0000,3,298.8,1781963753
519,1.400547e-03,2.931612e+02,5.825441e-02,3.550061e-06,3.338011e-01,1.462294e-03,1.455660e-03,0.0000,4,298.7,1781964052
520,1.401470e-03,2.942964e+02,5.870095e-02,3.485928e-06,3.340246e-01,1.444054e-03,1.444054e-03,0.0000,0,298.7,1781964350
521,1.400327e-03,2.925205e+02,5.779061e-02,3.474407e-06,3.344517e-01,1.449227e-03,1.444054e-03,0.0000,1,298.8,1781964649
522,1.396720e-03,2.920961e+02,5.808760e-02,3.411415e-06,3.353842e-01,1.457594e-03,1.444054e-03,0.0000,2,298.7,1781964948
523,1.397797e-03,2.921956e+02,5.818583e-02,3.503180e-06,3.348676e-01,1.443146e-03,1.443146e-03,0.0000,0,298.8,1781965247
524,1.396736e-03,2.925849e+02,5.800878e-02,3.473422e-06,3.343708e-01,1.455764e-03,1.443146e-03,0.0000,1,298.7,1781965545
525,1.396417e-03,2.929846e+02,5.894339e-02,3.387307e-06,3.341490e-01,1.448650e-03,1.443146e-03,0.0000,2,298.8,1781965844
526,1.395114e-03,2.940038e+02,5.831158e-02,3.560819e-06,3.346702e-01,1.453708e-03,1.443146e-03,0.0000,3,298.8,1781966143
527,1.395012e-03,2.934404e+02,5.899466e-02,3.457304e-06,3.357549e-01,1.441355e-03,1.441355e-03,0.0000,0,298.7,1781966442
528,1.390866e-03,2.931805e+02,5.897134e-02,3.594059e-06,3.356728e-01,1.434642e-03,1.434642e-03,0.0000,0,298.7,1781966740
529,1.386870e-03,2.907183e+02,5.875909e-02,3.509720e-06,3.363520e-01,1.442767e-03,1.434642e-03,0.0000,1,298.7,1781967039
530,1.383746e-03,2.910502e+02,5.856132e-02,3.456943e-06,3.348295e-01,1.435440e-03,1.434642e-03,0.0000,2,298.7,1781967338
531,1.382842e-03,2.916187e+02,5.874055e-02,3.496503e-06,3.350710e-01,1.435628e-03,1.434642e-03,0.0000,3,298.7,1781967636
532,1.383663e-03,2.924380e+02,5.821770e-02,3.531947e-06,3.350740e-01,1.436914e-03,1.434642e-03,0.0000,4,298.6,1781967935
533,1.381279e-03,2.925818e+02,5.898045e-02,3.572092e-06,3.351225e-01,1.442258e-03,1.434642e-03,0.0000,5,298.7,1781968234
534,1.378706e-03,2.912222e+02,6.031770e-02,3.580251e-06,3.345329e-01,1.422238e-03,1.422238e-03,0.0000,0,298.7,1781968532
535,1.378511e-03,2.935632e+02,5.920625e-02,3.613399e-06,3.355080e-01,1.427098e-03,1.422238e-03,0.0000,1,298.3,1781968831
536,1.377459e-03,2.932969e+02,5.943699e-02,3.440450e-06,3.362614e-01,1.437141e-03,1.422238e-03,0.0000,2,298.7,1781969130
537,1.376585e-03,2.954108e+02,5.875949e-02,3.389234e-06,3.347380e-01,1.439940e-03,1.422238e-03,0.0000,3,298.7,1781969428
538,1.376337e-03,2.959408e+02,5.835988e-02,3.481857e-06,3.350240e-01,1.425839e-03,1.422238e-03,0.0000,4,298.7,1781969727
539,1.370741e-03,2.947996e+02,5.818884e-02,3.542481e-06,3.342776e-01,1.416582e-03,1.416582e-03,0.0000,0,298.7,1781970026
540,1.371757e-03,2.946099e+02,5.826065e-02,3.515451e-06,3.345233e-01,1.414382e-03,1.414382e-03,0.0000,0,298.8,1781970324
541,1.368690e-03,2.930406e+02,5.976118e-02,3.496660e-06,3.361162e-01,1.416699e-03,1.414382e-03,0.0000,1,298.7,1781970623
542,1.369569e-03,2.952990e+02,5.920471e-02,3.566228e-06,3.353540e-01,1.416785e-03,1.414382e-03,0.0000,2,298.7,1781970922
543,1.371062e-03,2.933216e+02,5.866590e-02,3.586351e-06,3.351472e-01,1.421318e-03,1.414382e-03,0.0000,3,298.7,1781971221
544,1.370850e-03,2.942555e+02,5.891006e-02,3.529929e-06,3.361561e-01,1.415587e-03,1.414382e-03,0.0000,4,298.7,1781971519
545,1.366114e-03,2.926555e+02,5.853283e-02,3.507301e-06,3.361852e-01,1.429398e-03,1.414382e-03,0.0000,5,298.7,1781971818
546,1.365273e-03,2.936986e+02,5.927395e-02,3.549360e-06,3.347079e-01,1.417214e-03,1.414382e-03,0.0000,6,298.7,1781972117
547,1.361896e-03,2.940237e+02,5.918377e-02,3.589455e-06,3.351748e-01,1.413902e-03,1.413902e-03,0.0000,0,298.6,1781972415
548,1.361600e-03,2.948639e+02,5.887774e-02,3.453057e-06,3.343645e-01,1.408524e-03,1.408524e-03,0.0000,0,298.7,1781972714
549,1.358421e-03,2.939087e+02,5.890532e-02,3.602838e-06,3.339668e-01,1.398421e-03,1.398421e-03,0.0000,0,298.7,1781973013
550,1.358566e-03,2.957341e+02,5.843988e-02,3.574286e-06,3.344090e-01,1.422836e-03,1.398421e-03,0.0000,1,298.7,1781973311
551,1.358783e-03,2.962475e+02,5.853047e-02,3.574720e-06,3.352952e-01,1.411394e-03,1.398421e-03,0.0000,2,298.7,1781973610
552,1.358765e-03,2.940051e+02,5.911681e-02,3.488631e-06,3.363197e-01,1.418906e-03,1.398421e-03,0.0000,3,298.7,1781973909
553,1.357249e-03,2.955865e+02,5.886024e-02,3.564503e-06,3.344841e-01,1.391799e-03,1.391799e-03,0.0000,0,298.8,1781974208
554,1.353540e-03,2.950550e+02,5.849388e-02,3.588830e-06,3.356452e-01,1.423964e-03,1.391799e-03,0.0000,1,298.7,1781974506
555,1.354382e-03,2.945697e+02,5.810878e-02,3.589504e-06,3.347937e-01,1.406786e-03,1.391799e-03,0.0000,2,298.7,1781974805
556,1.355864e-03,2.963444e+02,5.798667e-02,3.551513e-06,3.343647e-01,1.402065e-03,1.391799e-03,0.0000,3,298.7,1781975104
557,1.352990e-03,2.940579e+02,5.890887e-02,3.496727e-06,3.343875e-01,1.392685e-03,1.391799e-03,0.0000,4,298.7,1781975402
558,1.349700e-03,2.945647e+02,5.871116e-02,3.549727e-06,3.353570e-01,1.403106e-03,1.391799e-03,0.0000,5,298.7,1781975701
559,1.348137e-03,2.940599e+02,5.837622e-02,3.601636e-06,3.351479e-01,1.392208e-03,1.391799e-03,0.0000,6,298.7,1781976000
